Date,Label,News
2008-05-08,0,"military junta portrays control love in saudi arabia cold turkey myanmar struggles in cyclone aftermath truths of urban warfare iraq briefing: hometown baghdad defying veto threat, house backs foreclosure bill violence in zimbabwe disrupts schools and aid berlusconi is sworn in as prime minister of italy"
2008-05-09,1,the aid crisis in myanmar myanmar faces aid delays istanbul f1 action heats up as temperature drops olmert refuses to resign over cash controversy europe reluctant to set up a security doctrine belgian prime minister survives showdown on regions last gasp for olmert's political career? kostunica warns of treason on eve of serbian vote shiite militias seize beirut neighborhoods
2008-05-12,0,"massive earthquake in china how not to have fun powerful earthquake hits china drive in basra by iraqi army makes gains obama projects victory but clinton may be poised to increase clout justices won't hear apartheid suit as rivals rest on mother's day, clinton pushes on rebel leader vows attacks until khartoum falls mccain makes overtures to environmentally minded voters"
2008-05-13,1,"an afghan breadmaker's struggle rescue efforts continue after deadly quake focus on french grand prix a new basra, something like the old one digging through the disaster quake kills thousands in western china clinton running hard in campaign's last laps as french-speakers spread north in belgium, flemish hear a threat peace talks don't rely on olmert, bush says before visit to israel"
2008-05-14,1,"grief in juyuan passage through kyrgyzstan aid complications in myanmar entering the epicenter but will the mahdi army return? blasts leave 56 dead in india rescue work begins at earthquake's epicenter in china earthquake death toll rises; china struggles to reach victims after avalanche, alaskan city is quick to go green woman speaks of husband's torture at cia abduction trial in italy"
2008-05-15,1,"troops reach china quake survivors go karting in spain china copes with quake’s terrible aftermath the rescue effort continues hezbollah agrees to remove lebanon roadblocks bush offers optimistic vision of mideast death toll in quake could exceed 50,000 china reports iraqi troops search for qaeda fighters in mosul in spite of truce, war over wall goes on in sadr city obama secret service agent tied to sex joke"
2008-05-16,1,"q&a: the earthquake in china few survivors found in china quake in the u.s. south, a force to challenge the republicans bush enters saudi leg of mideast tour does gay marriage still matter in u.s. politics? young tibetan spiritual leader on first tour of u.s. naral picks obama, and uproar breaks out us/international: dialogue with islamists rescuers struggle to reach isolated chinese villages woman indicted in suicide case involving myspace"
2008-05-19,0,"a moment of silence italian equal opportunities minister rejects 'gay pride' march iraqi officials say top qaeda figure in mosul has been arrested toll from anti-foreigner violence in south africa rises to 22 obama-mccain race to test candidates' fund-raising pledges hopes fading in search for quake survivors in china for clinton, no shortage of errors - and some bad luck, too u.s. holding more than 500 juveniles as enemy combatants anti-immigrant violence spreads in johannesburg emerging, after 28 hours under the rubble"
2008-05-20,0,"on the front lines in sadr city xenophobic violence in south africa nigeria: senator faces graft charge yemen: judge orders suspect held colombia: rebel commander surrenders anti-immigrant violence rages on in south africa poverty fueling anti-immigrant violence in south africa dutch get a kick out of baseball, too iranian clerics tell the president to leave the theology to them"
2008-05-21,1,"peace talks in the middle east takeoff, but what sort of landing? monaco leaving baghdad obama says nomination 'within reach' tornadoes claim more lives in u.s. this year lebanese reach agreement to resolve 18-month political crisis 11 'militants' killed by u.s. military in iraq clinton sees many reasons to stay in"
2008-05-22,0,"on the run frank williams’s 600th race fitting in after iraq british pm dealt blow in by-election defeat white house's advice given, but not always followed generals see hope for troop reductions by fall in ravaging china, quake pushes tibet to the sidelines china asks for more tents as quake death toll rises above 51,000 democrats in florida amid delegate dispute poland and sweden try to direct eu attention eastward"
2008-05-23,1,"tracking china's missing bernie ecclestone’s letter to the fia club presidents senna wins in monaco immigrants flee from angry south african mobs approaching its moment in the spotlight, serbia is divided china works to secure radiation sources buried by earthquake russia and ukraine pick a new fight over an old naval base peacekeepers in darfur are robbed in humiliating ambush texas to appeal court's ruling in polygamy case"
2008-05-27,1,"memorial day in mosul china's one-child policy has exemptions for quake victims' parents foreign aid begins to reach remote areas in myanmar new skyscraper by jean nouvel to rise on paris skyline more protests and arrests in korea over u.s. beef imports un nuclear agency reports 'serious concern' over iranian program treasures of a nation, not fodder for an ad burmese police seize suu kyi backers sarkozy proposes eu cut in fuel tax nuclear agency accuses iran of willful lack of cooperation"
2008-05-28,1,"border dispute risks red sea trade china’s dams under pressure as close as any brother taiwan party chief meets with chinese leader south africa to make decision on refugee camps for displaced people russian court dismisses charges against media advocate white house reacts negatively to ex-aide's book chinese prime minister makes debut in great wall of facebook increase in carbon dioxide to have dramatic effects in u.s., report says a sunni bloc pulls back on rejoining iraqi cabinet"
